,state_number,consecutive_number,vehicle_number,drivers_vision_obscured_by,drivers_vision_obscured_by_name
41624,37,370817,2,0,No Obstruction Noted
41625,37,370819,2,0,No Obstruction Noted
41626,37,370820,2,0,No Obstruction Noted
41627,37,370821,2,0,No Obstruction Noted
41628,37,370796,2,0,No Obstruction Noted
41629,37,370797,2,0,No Obstruction Noted
41630,37,370798,2,0,No Obstruction Noted
41631,37,370799,2,0,No Obstruction Noted
41632,37,370822,2,0,No Obstruction Noted
41633,37,370802,2,0,No Obstruction Noted
41634,37,370804,2,0,No Obstruction Noted
41635,37,370806,2,0,No Obstruction Noted
41636,37,370807,2,0,No Obstruction Noted
41637,37,370841,2,0,No Obstruction Noted
41638,37,370834,2,0,No Obstruction Noted
41639,37,370835,2,0,No Obstruction Noted
41640,37,370836,2,0,No Obstruction Noted
41641,37,370837,2,0,No Obstruction Noted
41642,37,370838,2,0,No Obstruction Noted
41643,37,370845,2,0,No Obstruction Noted
41644,37,370846,2,0,No Obstruction Noted
41645,37,370848,2,0,No Obstruction Noted
41646,37,370823,2,0,No Obstruction Noted
41647,37,370824,2,0,No Obstruction Noted
41648,37,370825,2,0,No Obstruction Noted
41649,37,370827,2,0,No Obstruction Noted
41650,37,370795,2,0,No Obstruction Noted
41651,37,370831,2,0,No Obstruction Noted
41652,37,370832,2,0,No Obstruction Noted
41653,37,370833,2,0,No Obstruction Noted
41654,37,370749,2,0,No Obstruction Noted
41655,37,370754,2,0,No Obstruction Noted
41656,37,370756,2,0,No Obstruction Noted
41657,37,370757,2,0,No Obstruction Noted
41658,37,370759,2,0,No Obstruction Noted
41659,37,370731,2,0,No Obstruction Noted
41660,37,370733,2,0,No Obstruction Noted
41661,37,370735,2,0,No Obstruction Noted
41662,37,370737,2,0,No Obstruction Noted
41663,37,370743,2,0,No Obstruction Noted
41664,37,370781,2,0,No Obstruction Noted
41665,37,370785,2,0,No Obstruction Noted
41666,37,370777,2,0,No Obstruction Noted
41667,37,370787,2,0,No Obstruction Noted
41668,37,370770,2,0,No Obstruction Noted
41669,37,370763,2,0,No Obstruction Noted
41670,37,370766,2,0,No Obstruction Noted
41671,37,370769,2,0,No Obstruction Noted
41672,37,370771,2,0,No Obstruction Noted
41673,37,370775,2,0,No Obstruction Noted
41674,37,370776,2,0,No Obstruction Noted
41675,37,370121,2,0,No Obstruction Noted
41676,37,370081,2,0,No Obstruction Noted
41677,37,370077,2,0,No Obstruction Noted
41678,37,370078,2,0,No Obstruction Noted
41679,37,370084,2,0,No Obstruction Noted
41680,37,370086,2,0,No Obstruction Noted
41681,37,370088,2,0,No Obstruction Noted
41682,37,370057,2,0,No Obstruction Noted
41683,37,370058,2,0,No Obstruction Noted
41684,37,370060,2,0,No Obstruction Noted
41685,37,370061,2,0,No Obstruction Noted
41686,37,370068,2,0,No Obstruction Noted
41687,37,370069,2,0,No Obstruction Noted
41688,37,370070,2,0,No Obstruction Noted
41689,37,370108,2,0,No Obstruction Noted
41690,37,370111,2,0,No Obstruction Noted
41691,37,370103,2,0,No Obstruction Noted
41692,37,370114,2,0,No Obstruction Noted
41693,37,370116,2,0,No Obstruction Noted
41694,37,370096,2,0,No Obstruction Noted
41695,37,370089,2,0,No Obstruction Noted
41696,37,370091,2,0,No Obstruction Noted
41697,37,370093,2,0,No Obstruction Noted
41698,37,370056,2,0,No Obstruction Noted
41699,37,370098,2,0,No Obstruction Noted
41700,37,370099,2,0,No Obstruction Noted
41701,37,370012,2,0,No Obstruction Noted
41702,37,370014,2,0,No Obstruction Noted
41703,37,370015,2,0,No Obstruction Noted
41704,37,370017,2,0,No Obstruction Noted
41705,37,370020,2,0,No Obstruction Noted
41706,37,370006,2,0,No Obstruction Noted
41707,37,370043,2,0,No Obstruction Noted
41708,37,370044,2,0,No Obstruction Noted
41709,37,370047,2,0,No Obstruction Noted
41710,37,370049,2,0,No Obstruction Noted
41711,37,370051,2,0,No Obstruction Noted
41712,37,370053,2,0,No Obstruction Noted
41713,37,370032,2,0,No Obstruction Noted
41714,37,370026,2,0,No Obstruction Noted
41715,37,370027,2,0,No Obstruction Noted
41716,37,370028,2,0,No Obstruction Noted
41717,37,370033,2,0,No Obstruction Noted
41718,37,370042,2,0,No Obstruction Noted
41719,39,390031,2,0,No Obstruction Noted
41720,39,390034,2,0,No Obstruction Noted
41721,39,390035,2,0,No Obstruction Noted
41722,39,390036,2,0,No Obstruction Noted
41723,39,390040,2,0,No Obstruction Noted
41724,39,390043,2,0,No Obstruction Noted
41725,39,390045,2,0,No Obstruction Noted
41726,39,390015,2,0,No Obstruction Noted
41727,39,390016,2,0,No Obstruction Noted
41728,39,390017,2,0,No Obstruction Noted
41729,39,390019,2,0,No Obstruction Noted
41730,39,390024,2,0,No Obstruction Noted
41731,39,390028,2,0,No Obstruction Noted
41732,39,390067,2,0,No Obstruction Noted
41733,39,390069,2,0,No Obstruction Noted
41734,39,390075,2,0,No Obstruction Noted
41735,39,390081,2,0,No Obstruction Noted
41736,39,390047,2,0,No Obstruction Noted
41737,39,390048,2,0,No Obstruction Noted
41738,39,390049,2,0,No Obstruction Noted
41739,39,390057,2,0,No Obstruction Noted
41740,39,390059,2,0,No Obstruction Noted
41741,39,390061,2,0,No Obstruction Noted
41742,39,390004,2,0,No Obstruction Noted
41743,39,390005,2,0,No Obstruction Noted
41744,39,390008,2,0,No Obstruction Noted
41745,39,390010,2,0,No Obstruction Noted
41746,39,390013,2,0,No Obstruction Noted
41747,39,390014,2,0,No Obstruction Noted
41748,39,390001,2,0,No Obstruction Noted
41749,39,390150,2,0,No Obstruction Noted
41750,39,390152,2,0,No Obstruction Noted
41751,39,390153,2,0,No Obstruction Noted
41752,39,390147,2,0,No Obstruction Noted
41753,39,390158,2,0,No Obstruction Noted
41754,39,390160,2,0,No Obstruction Noted
41755,39,390161,2,0,No Obstruction Noted
41756,39,390140,2,0,No Obstruction Noted
41757,39,390133,2,0,No Obstruction Noted
41758,39,390166,2,0,No Obstruction Noted
41759,39,390142,2,0,No Obstruction Noted
41760,39,390143,2,0,No Obstruction Noted
41761,39,390144,2,0,No Obstruction Noted
41762,39,390145,2,0,No Obstruction Noted
41763,39,390186,2,0,No Obstruction Noted
41764,39,390180,2,0,No Obstruction Noted
41765,39,390181,2,0,No Obstruction Noted
41766,39,390182,2,0,No Obstruction Noted
41767,39,390183,2,0,No Obstruction Noted
41768,39,390195,2,0,No Obstruction Noted
41769,39,390169,2,0,No Obstruction Noted
41770,39,390170,2,0,No Obstruction Noted
41771,39,390171,2,0,No Obstruction Noted
41772,39,390172,2,0,No Obstruction Noted
41773,39,390131,2,0,No Obstruction Noted
41774,39,390173,2,0,No Obstruction Noted
41775,39,390174,2,0,No Obstruction Noted
41776,39,390175,2,0,No Obstruction Noted
41777,39,390176,2,0,No Obstruction Noted
41778,39,390177,2,0,No Obstruction Noted
41779,39,390097,2,0,No Obstruction Noted
41780,39,390083,2,0,No Obstruction Noted
41781,39,390084,2,0,No Obstruction Noted
41782,39,390086,2,0,No Obstruction Noted
41783,39,390100,2,0,No Obstruction Noted
41784,39,390089,2,0,No Obstruction Noted
41785,39,390094,2,0,No Obstruction Noted
41786,39,390095,2,0,No Obstruction Noted
41787,39,390116,2,0,No Obstruction Noted
41788,39,390117,2,0,No Obstruction Noted
41789,39,390122,2,0,No Obstruction Noted
41790,39,390124,2,0,No Obstruction Noted
41791,39,390125,2,0,No Obstruction Noted
41792,39,390104,2,0,No Obstruction Noted
41793,39,390105,2,0,No Obstruction Noted
41794,39,390108,2,0,No Obstruction Noted
41795,39,390109,2,0,No Obstruction Noted
41796,39,390113,2,0,No Obstruction Noted
41797,39,390115,2,0,No Obstruction Noted
41798,39,390523,2,0,No Obstruction Noted
41799,39,390527,2,0,No Obstruction Noted
41800,39,390528,2,0,No Obstruction Noted
41801,39,390531,2,0,No Obstruction Noted
41802,39,390533,2,0,No Obstruction Noted
41803,39,390537,2,0,No Obstruction Noted
41804,39,390538,2,0,No Obstruction Noted
41805,39,390510,2,0,No Obstruction Noted
41806,39,390511,2,0,No Obstruction Noted
41807,39,390515,2,0,No Obstruction Noted
41808,39,390516,2,0,No Obstruction Noted
41809,39,390517,2,0,No Obstruction Noted
41810,39,390518,2,0,No Obstruction Noted
41811,39,390519,2,0,No Obstruction Noted
41812,39,390522,2,0,No Obstruction Noted
41813,39,390555,2,0,No Obstruction Noted
41814,39,390557,2,0,No Obstruction Noted
41815,39,390558,2,0,No Obstruction Noted
41816,39,390559,2,0,No Obstruction Noted
41817,39,390560,2,0,No Obstruction Noted
41818,39,390561,2,0,No Obstruction Noted
41819,39,390540,2,0,No Obstruction Noted
41820,39,390541,2,0,No Obstruction Noted
41821,39,390543,2,0,No Obstruction Noted
41822,39,390545,2,0,No Obstruction Noted
41823,39,390551,2,0,No Obstruction Noted
41824,39,390552,2,0,No Obstruction Noted
41825,39,390468,2,0,No Obstruction Noted
41826,39,390469,2,0,No Obstruction Noted
41827,39,390470,2,0,No Obstruction Noted
41828,39,390471,2,0,No Obstruction Noted
41829,39,390473,2,0,No Obstruction Noted
41830,39,390475,2,0,No Obstruction Noted
41831,39,390477,2,0,No Obstruction Noted
41832,39,390478,2,0,No Obstruction Noted
41833,39,390455,2,0,No Obstruction Noted
41834,39,390456,2,0,No Obstruction Noted
41835,39,390458,2,0,No Obstruction Noted
41836,39,390461,2,0,No Obstruction Noted
41837,39,390464,2,0,No Obstruction Noted
41838,39,390467,2,0,No Obstruction Noted
41839,39,390492,2,0,No Obstruction Noted
41840,39,390493,2,0,No Obstruction Noted
41841,39,390495,2,0,No Obstruction Noted
41842,39,390499,2,0,No Obstruction Noted
41843,39,390503,2,0,No Obstruction Noted
41844,39,390506,2,0,No Obstruction Noted
41845,39,390480,2,0,No Obstruction Noted
41846,39,390481,2,0,No Obstruction Noted
41847,39,390482,2,0,No Obstruction Noted
41848,39,390484,2,0,No Obstruction Noted
41849,39,390564,2,0,No Obstruction Noted
41850,39,390485,2,0,No Obstruction Noted
41851,39,390486,2,0,No Obstruction Noted
41852,39,390489,2,0,No Obstruction Noted
41853,39,390490,2,0,No Obstruction Noted
41854,39,390653,2,0,No Obstruction Noted
41855,39,390646,2,0,No Obstruction Noted
41856,39,390648,2,0,No Obstruction Noted
41857,39,390651,2,0,No Obstruction Noted
41858,39,390654,2,0,No Obstruction Noted
41859,39,390658,2,0,No Obstruction Noted
41860,39,390659,2,0,No Obstruction Noted
41861,39,390638,2,0,No Obstruction Noted
41862,39,390626,2,0,No Obstruction Noted
41863,39,390661,2,0,No Obstruction Noted
41864,39,390641,2,0,No Obstruction Noted
41865,39,390644,2,0,No Obstruction Noted
41866,39,390645,2,0,No Obstruction Noted
41867,39,390682,2,0,No Obstruction Noted
41868,39,390684,2,0,No Obstruction Noted
41869,39,390685,2,0,No Obstruction Noted
41870,39,390687,2,0,No Obstruction Noted
41871,39,390680,2,0,No Obstruction Noted
41872,39,390690,2,0,No Obstruction Noted
41873,39,390692,2,0,No Obstruction Noted
41874,39,390694,2,0,No Obstruction Noted
41875,39,390662,2,0,No Obstruction Noted
41876,39,390666,2,0,No Obstruction Noted
41877,39,390668,2,0,No Obstruction Noted
41878,39,390678,2,0,No Obstruction Noted
41879,39,390679,2,0,No Obstruction Noted
41880,39,390578,2,0,No Obstruction Noted
41881,39,390581,2,0,No Obstruction Noted
41882,39,390583,2,0,No Obstruction Noted
41883,39,390586,2,0,No Obstruction Noted
41884,39,390588,2,0,No Obstruction Noted
41885,39,390593,2,0,No Obstruction Noted
41886,39,390571,2,0,No Obstruction Noted
41887,39,390566,2,0,No Obstruction Noted
41888,39,390567,2,0,No Obstruction Noted
41889,39,390569,2,0,No Obstruction Noted
41890,39,390573,2,0,No Obstruction Noted
41891,39,390576,2,0,No Obstruction Noted
41892,39,390577,2,0,No Obstruction Noted
41893,39,390618,2,0,No Obstruction Noted
41894,39,390612,2,0,No Obstruction Noted
41895,39,390613,2,0,No Obstruction Noted
41896,39,390614,2,0,No Obstruction Noted
41897,39,390617,2,0,No Obstruction Noted
41898,39,390621,2,0,No Obstruction Noted
41899,39,390623,2,0,No Obstruction Noted
41900,39,390624,2,0,No Obstruction Noted
41901,39,390597,2,0,No Obstruction Noted
41902,39,390598,2,0,No Obstruction Noted
41903,39,390602,2,0,No Obstruction Noted
41904,39,390603,2,0,No Obstruction Noted
41905,39,390604,2,0,No Obstruction Noted
41906,39,390608,2,0,No Obstruction Noted
41907,39,390610,2,0,No Obstruction Noted
41908,39,390611,2,0,No Obstruction Noted
41909,39,390277,2,0,No Obstruction Noted
41910,39,390279,2,0,No Obstruction Noted
41911,39,390280,2,0,No Obstruction Noted
41912,39,390282,2,0,No Obstruction Noted
41913,39,390285,2,0,No Obstruction Noted
41914,39,390290,2,0,No Obstruction Noted
41915,39,390293,2,0,No Obstruction Noted
41916,39,390261,2,0,No Obstruction Noted
41917,39,390264,2,0,No Obstruction Noted
41918,39,390265,2,0,No Obstruction Noted
41919,39,390275,2,0,No Obstruction Noted
41920,39,390312,2,0,No Obstruction Noted
41921,39,390314,2,0,No Obstruction Noted
41922,39,390315,2,0,No Obstruction Noted
41923,39,390316,2,0,No Obstruction Noted
41924,39,390317,2,0,No Obstruction Noted
41925,39,390311,2,0,No Obstruction Noted
41926,39,390319,2,0,No Obstruction Noted
41927,39,390320,2,0,No Obstruction Noted
41928,39,390321,2,0,No Obstruction Noted
41929,39,390322,2,0,No Obstruction Noted
41930,39,390303,2,0,No Obstruction Noted
41931,39,390295,2,0,No Obstruction Noted
41932,39,390306,2,0,No Obstruction Noted
41933,39,390310,2,0,No Obstruction Noted
41934,39,390215,2,0,No Obstruction Noted
41935,39,390216,2,0,No Obstruction Noted
41936,39,390218,2,0,No Obstruction Noted
41937,39,390219,2,0,No Obstruction Noted
41938,39,390214,2,0,No Obstruction Noted
41939,39,390221,2,0,No Obstruction Noted
41940,39,390223,2,0,No Obstruction Noted
41941,39,390229,2,0,No Obstruction Noted
41942,39,390205,2,0,No Obstruction Noted
41943,39,390197,2,0,No Obstruction Noted
41944,39,390199,2,0,No Obstruction Noted
41945,39,390201,2,0,No Obstruction Noted
41946,39,390203,2,0,No Obstruction Noted
41947,39,390230,2,0,No Obstruction Noted
41948,39,390206,2,0,No Obstruction Noted
41949,39,390251,2,0,No Obstruction Noted
41950,39,390252,2,0,No Obstruction Noted
41951,39,390253,2,0,No Obstruction Noted
41952,39,390246,2,0,No Obstruction Noted
41953,39,390256,2,0,No Obstruction Noted
41954,39,390257,2,0,No Obstruction Noted
41955,39,390259,2,0,No Obstruction Noted
41956,39,390260,2,0,No Obstruction Noted
41957,39,390238,2,0,No Obstruction Noted
41958,39,390232,2,0,No Obstruction Noted
41959,39,390233,2,0,No Obstruction Noted
41960,39,390237,2,0,No Obstruction Noted
41961,39,390242,2,0,No Obstruction Noted
41962,39,390243,2,0,No Obstruction Noted
41963,39,390411,2,0,No Obstruction Noted
41964,39,390413,2,0,No Obstruction Noted
41965,39,390414,2,0,No Obstruction Noted
41966,39,390415,2,0,No Obstruction Noted
41967,39,390418,2,0,No Obstruction Noted
41968,39,390421,2,0,No Obstruction Noted
41969,39,390422,2,0,No Obstruction Noted
41970,39,390423,2,0,No Obstruction Noted
41971,39,390390,2,0,No Obstruction Noted
41972,39,390395,2,0,No Obstruction Noted
41973,39,390396,2,0,No Obstruction Noted
41974,39,390402,2,0,No Obstruction Noted
41975,39,390407,2,0,No Obstruction Noted
41976,39,390445,2,0,No Obstruction Noted
41977,39,390440,2,0,No Obstruction Noted
41978,39,390442,2,0,No Obstruction Noted
41979,39,390438,2,0,No Obstruction Noted
41980,39,390447,2,0,No Obstruction Noted
41981,39,390451,2,0,No Obstruction Noted
41982,39,390427,2,0,No Obstruction Noted
41983,39,390428,2,0,No Obstruction Noted
41984,39,390429,2,0,No Obstruction Noted
41985,39,390430,2,0,No Obstruction Noted
41986,39,390433,2,0,No Obstruction Noted
41987,39,390435,2,0,No Obstruction Noted
41988,39,390436,2,0,No Obstruction Noted
41989,39,390437,2,0,No Obstruction Noted
41990,39,390346,2,0,No Obstruction Noted
41991,39,390350,2,0,No Obstruction Noted
41992,39,390341,2,0,No Obstruction Noted
41993,39,390353,2,0,No Obstruction Noted
41994,39,390355,2,0,No Obstruction Noted
41995,39,390356,2,0,No Obstruction Noted
41996,39,390325,2,0,No Obstruction Noted
41997,39,390326,2,0,No Obstruction Noted
41998,39,390327,2,0,No Obstruction Noted
41999,39,390328,2,0,No Obstruction Noted
42000,39,390331,2,0,No Obstruction Noted
42001,39,390339,2,0,No Obstruction Noted
42002,39,390377,2,0,No Obstruction Noted
42003,39,390381,2,0,No Obstruction Noted
42004,39,390372,2,0,No Obstruction Noted
42005,39,390383,2,0,No Obstruction Noted
42006,39,390387,2,0,No Obstruction Noted
42007,39,390388,2,0,No Obstruction Noted
42008,39,390359,2,0,No Obstruction Noted
42009,39,390362,2,0,No Obstruction Noted
42010,39,390365,2,0,No Obstruction Noted
42011,39,390367,2,0,No Obstruction Noted
42012,39,390369,2,0,No Obstruction Noted
42013,39,390370,2,0,No Obstruction Noted
42014,39,391042,2,0,No Obstruction Noted
42015,39,391044,2,0,No Obstruction Noted
42016,39,391045,2,0,No Obstruction Noted
42017,39,391050,2,0,No Obstruction Noted
42018,39,391051,2,0,No Obstruction Noted
42019,39,391052,2,0,No Obstruction Noted
42020,39,391053,2,0,No Obstruction Noted
42021,39,391054,2,0,No Obstruction Noted
42022,39,391056,2,0,No Obstruction Noted
42023,39,391029,2,0,No Obstruction Noted
42024,39,391031,2,0,No Obstruction Noted
42025,39,391034,2,0,No Obstruction Noted
42026,39,391035,2,0,No Obstruction Noted
42027,39,391036,2,0,No Obstruction Noted
42028,39,391037,2,0,No Obstruction Noted
42029,39,391041,2,0,No Obstruction Noted
42030,39,391071,2,0,No Obstruction Noted
42031,39,391072,2,0,No Obstruction Noted
42032,39,391073,2,0,No Obstruction Noted
42033,39,391057,2,0,No Obstruction Noted
42034,39,391059,2,0,No Obstruction Noted
42035,39,391063,2,0,No Obstruction Noted
42036,39,391026,2,0,No Obstruction Noted
42037,39,391065,2,0,No Obstruction Noted
42038,39,391066,2,0,No Obstruction Noted
42039,39,391070,2,0,No Obstruction Noted
42040,39,390978,2,0,No Obstruction Noted
42041,39,390979,2,0,No Obstruction Noted
42042,39,390983,2,0,No Obstruction Noted
42043,39,390988,2,0,No Obstruction Noted
42044,39,390991,2,0,No Obstruction Noted
42045,39,390968,2,0,No Obstruction Noted
42046,39,390963,2,0,No Obstruction Noted
42047,39,390964,2,0,No Obstruction Noted
42048,39,390965,2,0,No Obstruction Noted
42049,39,390966,2,0,No Obstruction Noted
42050,39,390967,2,0,No Obstruction Noted
42051,39,390998,2,0,No Obstruction Noted
42052,39,390973,2,0,No Obstruction Noted
42053,39,390975,2,0,No Obstruction Noted
42054,39,391015,2,0,No Obstruction Noted
42055,39,391019,2,0,No Obstruction Noted
42056,39,391011,2,0,No Obstruction Noted
42057,39,391020,2,0,No Obstruction Noted
42058,39,391022,2,0,No Obstruction Noted
42059,39,391023,2,0,No Obstruction Noted
42060,39,391024,2,0,No Obstruction Noted
42061,39,391006,2,0,No Obstruction Noted
42062,39,391003,2,0,No Obstruction Noted
42063,39,391004,2,0,No Obstruction Noted
42064,39,391007,2,0,No Obstruction Noted
42065,39,391008,2,0,No Obstruction Noted
42066,39,391009,2,0,No Obstruction Noted
42067,39,391010,2,0,No Obstruction Noted
42068,39,390790,2,0,No Obstruction Noted
42069,39,390785,2,0,No Obstruction Noted
42070,39,390787,2,0,No Obstruction Noted
42071,39,390794,2,0,No Obstruction Noted
42072,39,390795,2,0,No Obstruction Noted
42073,39,390796,2,0,No Obstruction Noted
42074,39,390762,2,0,No Obstruction Noted
42075,39,390765,2,0,No Obstruction Noted
42076,39,390770,2,0,No Obstruction Noted
42077,39,390771,2,0,No Obstruction Noted
42078,39,390797,2,0,No Obstruction Noted
42079,39,390774,2,0,No Obstruction Noted
42080,39,390775,2,0,No Obstruction Noted
42081,39,390778,2,0,No Obstruction Noted
42082,39,390817,2,0,No Obstruction Noted
42083,39,390822,2,0,No Obstruction Noted
42084,39,390824,2,0,No Obstruction Noted
42085,39,390816,2,0,No Obstruction Noted
42086,39,390826,2,0,No Obstruction Noted
42087,39,390828,2,0,No Obstruction Noted
